checkpoint_id,scope,relative_path,sha256,artifact_component,pretraining_source,initialization_evidence,protocol_status,prospective_test_exact_sha_exposed_in_unlabeled_pool,prospective_test_near_group_exposed_in_unlabeled_pool,notes
sha256:f6e0b0c354c4ce49bde7,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_25.0_epoch_78.pth,f6e0b0c354c4ce49bde7a7fb9c385187f6787c386a5bda51dd126c9fd6155980,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:031a3b67496e1d8ea16a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_25.0_epoch_79.pth,031a3b67496e1d8ea16ab94903314e851d9cbf8f78e26c596c091af49c326f50,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3e7c764f500328e54130,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_25.0_epoch_8.pth,3e7c764f500328e541300d5ea1365e5bea2c6f6c22423a3ad294a329ecff670c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fdf50672f951648a50b2,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_25.0_epoch_80.pth,fdf50672f951648a50b27f70a35d070caa2f216699e3830fc17e16f68abac751,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d2d749d508005224fd19,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_25.0_epoch_9.pth,d2d749d508005224fd190a24d7ebda4e8622106ef45f9c0901151c6b2423c4b2,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2bc01fe41632d8cfad0b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_1.pth,2bc01fe41632d8cfad0b2634df2a9add73c1accde50dcafaa3c3c933b5b0c532,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:75fb0f09965766e2c23e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_10.pth,75fb0f09965766e2c23e836d5227206454c3df319edb67d636ac2c9275adcbb3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:20674c8327c063879a0a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_11.pth,20674c8327c063879a0ae036494f4d130806fabb1b79b87731351081dc175deb,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cb44caf02418d5e74594,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_12.pth,cb44caf02418d5e74594293d41946ac40b418bcddb3e21e16e30ca8526597e7c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cbece95a8032d1db5fe6,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_13.pth,cbece95a8032d1db5fe63d4e4b1b3f73ed7be979b71bf598d99fe5d527ee7429,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3f92fced17ca61825bdb,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_14.pth,3f92fced17ca61825bdb06eca96b3238008198417fb93560f51ce0d74f23cfae,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cb1b7243f61c9cbe7c96,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_15.pth,cb1b7243f61c9cbe7c96f786efa3e2d82877be2004243c651f76a4767f3ea6e5,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c8f99f20aec6f4526690,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_16.pth,c8f99f20aec6f452669096c7e79b2c49c4568e975fa2297ca461753029393755,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:b063e23c7a0fb3c4f0b6,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_17.pth,b063e23c7a0fb3c4f0b6a6f924e8888f11f56f49eb861b567d4f9f7029d1c75c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cb0eb379ab3a07e65927,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_18.pth,cb0eb379ab3a07e65927448d3cc629822ad273d9faa484fb1ade92ff87ce06a8,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:deb4e6de6c6dbdb799c1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_19.pth,deb4e6de6c6dbdb799c1ab4c848023376ffca44cd862b87cac49630c3ff8472a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f303460122f226a9bb99,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_2.pth,f303460122f226a9bb995b4fae58fc74ca46278f1645edfd7c457c0af8e72978,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:415ad390aebdf9088f2f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_20.pth,415ad390aebdf9088f2fe913f7a183368adec138daf5b102fbe196b16a7b7c71,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6962ce014878d731d682,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_21.pth,6962ce014878d731d6827732477acd6a6bfd646ca2b5bade31d2ebefd737d0c1,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:910ca0dbdf5d973089c1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_22.pth,910ca0dbdf5d973089c1162913bb8731a5ecee5f408ca73249a4948ad63ff355,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8f5a8cfad4df99c9332e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_23.pth,8f5a8cfad4df99c9332e2bb752c862f175f28a925cd051de3257d5b37d1634da,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c3bcf84cfaf2d4d263d1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_24.pth,c3bcf84cfaf2d4d263d1d1572ffbc256f0313909329f52b6d10804918e4a53a0,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1e50052836dcca57ef9a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_25.pth,1e50052836dcca57ef9a424f09074f9fefe9efd9a40a66a0b5f81c7979c64ffa,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3e4a2d753123b16bcc5e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_26.pth,3e4a2d753123b16bcc5e8859996803e93f4ec205282f16451d5a25fda015e6be,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:b850ff6c6a3616ccc83b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_27.pth,b850ff6c6a3616ccc83b9634f98946b582579e31151590a4edec8bbc06cf50cc,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8b520e62dc569795bfe3,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_28.pth,8b520e62dc569795bfe3ba26e63eade0b892083223ad5f57bfa21533061f82da,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:106bcc8577c6d2919b07,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_29.pth,106bcc8577c6d2919b0747c237b710f624bc2a02f26fc8363b68615487d69461,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:16b69f646ab157d0b268,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_3.pth,16b69f646ab157d0b2681bd47438dd44d632a0fcd7105d97d001a8bf4b95c427,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d03250fcd59dd7c6ebf4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_30.pth,d03250fcd59dd7c6ebf45fe5bfb5972a86094a71faf1728c5dec7d258fbd6bec,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0fddd2fc6b6864340648,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_31.pth,0fddd2fc6b686434064842219a7bb0ce1a939d14c23285a98af1b673719bb342,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:28ee2786394aa3b4c809,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_32.pth,28ee2786394aa3b4c809599e68513fddbfa4f4695a08b26f646d1b1983a5e058,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:88ae8080ef24580cc832,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_33.pth,88ae8080ef24580cc8320b5db201d787b4e9637be590de46aae2d5e69e6e2905,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:942fc930ba613080c79f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_34.pth,942fc930ba613080c79f056bd27dc27d93b47e28374741a8d6c71321e1a4dd2c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:88058d93aa54867876ee,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_35.pth,88058d93aa54867876ee8af03e66c0954557548244b9bff6566a41fdd085b14e,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e64da0a900600cdb7901,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_36.pth,e64da0a900600cdb7901bf0dbff1868c03e6ab2342de01437427aea2dcdce678,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:64ef5aaec5f929293b4d,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_37.pth,64ef5aaec5f929293b4de1cbb071cf4e21a7935adfa1341b2df2755fa9abe9d7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:bb1dea09588becc3b31c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_38.pth,bb1dea09588becc3b31c9cb08b034d932cc3d776affa2b3f02b3cb73cd6864e3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cdd8586f1d0c51cda745,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_39.pth,cdd8586f1d0c51cda745748b1927b27c388f27c7663be4b013245baca303a07f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2321054db4ee9e2fdaed,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_4.pth,2321054db4ee9e2fdaedafa8dd112361424db0525f60cae941f657d51805c1d5,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:201618e9b78f35ccbf63,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_40.pth,201618e9b78f35ccbf631a6a7991802fab84109e8a2d84871fc2797f705ff3a6,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
